# %ECSV 1.0
#   - {ucd: PHYS_MASS_MISC}
#   - {width: 8}
#   - {precision: E1}
#   - values: {'null': .nan}
# - name: e_Mhalf
#   unit: solMass
#   datatype: float32
#   format: '{:8.1g}'
#   description: '[400000]? Negative uncertainty on Mhalf'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 8}
#   - {precision: E1}
#   - values: {'null': .nan}
# - name: E_Mhalf
#   unit: solMass
#   datatype: float32
#   format: '{:8.1g}'
#   description: '[800000]? Positive uncertainty on Mhalf'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 8}
#   - {precision: E1}
#   - values: {'null': .nan}
# - name: M/LV
#   unit: solMass / solLum
#   datatype: int16
#   description: '[369]? Mass-to-light ratio'
#   meta: !!omap
#   - {ucd: PHYS_MASS/LIGHT}
#   - {width: 3}
#   - values: {'null': -32768}
# - name: e_M/LV
#   unit: solMass / solLum
#   datatype: int16
#   description: '[161]? Negative uncertainty on M/LV'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 3}
#   - values: {'null': -32768}
# - name: E_M/LV
#   unit: solMass / solLum
#   datatype: int16
#   description: '[309]? Positive uncertainty on M/LV'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 3}
#   - values: {'null': -32768}
# - name: dv/dx
#   unit: km / (arcmin s)
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[0]? d{nu}/d{xi} value'
#   meta: !!omap
#   - {ucd: FIT_PARAM_VALUE}
#   - {width: 4}
#   - {precision: '1'}
#   - values: {'null': .nan}
# - name: e_dv/dx
#   unit: km / (arcmin s)
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[0.3]? dv/dx uncertainty'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 4}
#   - {precision: '1'}
#   - values: {'null': .nan}
# - name: Metal
#   datatype: float32
#   format: '{:5.2f}'
#   description: '[-2.5/-1.9] Mean metallicity'
#   meta: !!omap
#   - {ucd: PHYS_ABUND_Z}
#   - {width: 5}
#   - {precision: '2'}
# - name: f_Metal
#   datatype: string
#   description: Flag on Metal (2)
#   meta: !!omap
#   - {ucd: CODE_MISC}
#   - {_votable_string_dtype: char}
# - name: e_Metal
#   datatype: float32
#   format: '{:5.2f}'
#   description: '[0.09]? Metal uncertainty'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 5}
#   - {precision: '2'}
#   - values: {'null': .nan}
# - name: dMet
#   datatype: float32
#   format: '{:5.2f}'
#   description: '[0.22]? Metallicity dispersion (dex)'
#   meta: !!omap
#   - {ucd: STAT_DISP}
#   - {width: 5}
#   - {precision: '2'}
#   - values: {'null': .nan}
# - name: e_dMet
#   datatype: float32
#   format: '{:5.2f}'
#   description: '[0.07]? Negative uncertainty on dMet'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 5}
#   - {precision: '2'}
#   - values: {'null': .nan}
# - name: E_dMet
#   datatype: float32
#   format: '{:5.2f}'
#   description: '[0.1]? Positive uncertainty on dMet'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 5}
#   - {precision: '2'}
#   - values: {'null': .nan}
# - name: logJ0.1
#   unit: GeV2 / cm5
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[17.9/19.9] 0.1{deg} J-factor (3)'
#   meta: !!omap
#   - {ucd: FIT_PARAM_VALUE}
#   - {width: 4}
#   - {precision: '1'}
# - name: e_logJ0.1
#   unit: GeV2 / cm5
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[0.5/0.9] Negative uncertainty in logJ0.1'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 4}
#   - {precision: '1'}
# - name: E_logJ0.1
#   unit: GeV2 / cm5
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[0.6/1] Positive uncertainty in logJ0.1'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 4}
#   - {precision: '1'}
# - name: f_logJ0.1
#   datatype: string
#   description: Flag on logJ0.1 (2)
#   meta: !!omap
#   - {ucd: CODE_MISC}
#   - {_votable_string_dtype: char}
# - name: logJ0.5
#   unit: GeV2 / cm5
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[18.2/20.2] 0.5{deg} J-factor (3)'
#   meta: !!omap
#   - {ucd: FIT_PARAM_VALUE}
#   - {width: 4}
#   - {precision: '1'}
# - name: e_logJ0.5
#   unit: GeV2 / cm5
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[0.5/0.9] Negative uncertainty in logJ0.5'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 4}
#   - {precision: '1'}
# - name: E_logJ0.5
#   unit: GeV2 / cm5
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[0.5/1] Positive uncertainty in logJ0.5'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 4}
#   - {precision: '1'}
# - name: f_logJ0.5
#   datatype: string
#   description: Flag on logJ0.5 (2)
#   meta: !!omap
#   - {ucd: CODE_MISC}
#   - {_votable_string_dtype: char}
# - name: logD0.1
#   unit: GeV2 / cm5
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[16.9/17.8] 0.1{deg} D-factor (3)'
#   meta: !!omap
#   - {ucd: FIT_PARAM_VALUE}
#   - {width: 4}
#   - {precision: '1'}
# - name: e_logD0.1
#   unit: GeV2 / cm5
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[0.3/0.5] Negative uncertainty in logD0.1'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 4}
#   - {precision: '1'}
# - name: E_logD0.1
#   unit: GeV2 / cm5
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[0.3/0.5] Positive uncertainty in logD0.1'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 4}
#   - {precision: '1'}
# - name: f_logD0.1
#   datatype: string
#   description: Flag on logD0.1 (2)
#   meta: !!omap
#   - {ucd: CODE_MISC}
#   - {_votable_string_dtype: char}
# - name: logD0.5
#   unit: GeV2 / cm5
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[18/18.8] 0.5{deg} D-factor (3)'
#   meta: !!omap
#   - {ucd: FIT_PARAM_VALUE}
#   - {width: 4}
#   - {precision: '1'}
# - name: e_logD0.5
#   unit: GeV2 / cm5
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[0.4/0.7] Negative uncertainty in logD0.5'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 4}
#   - {precision: '1'}
# - name: E_logD0.5
#   unit: GeV2 / cm5
#   datatype: float32
#   format: '{:4.1f}'
#   description: '[0.4/0.6] Positive uncertainty in logD0.5'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 4}
#   - {precision: '1'}
# - name: f_logD0.5
#   datatype: string
#   description: Flag on logD0.5 (2)
#   meta: !!omap
#   - {ucd: CODE_MISC}
#   - {_votable_string_dtype: char}
# - name: SimbadName
#   datatype: string
#   description: Simbad column added by the CDS
#   meta: !!omap
#   - {ucd: ID_ALTERNATIVE}
#   - {_votable_string_dtype: char}
# meta: !!omap
# - {ID: J_ApJ_857_145_table2}
# - {name: J/ApJ/857/145/table2}
# - {description: '*Summary of properties of Carina II and Carina III'}
# schema: astropy-2.0
recno Name RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 m-M e_m-M f_m-M Dist e_Dist f_Dist VMag e_VMag LV e_LV E_LV r1/2 e_r1/2 r1/2pc e_r1/2pc ell e_ell PA e_PA Nm f_Nm HRV e_HRV E_HRV VGSR sigma e_sigma E_sigma f_sigma Mhalf e_Mhalf E_Mhalf M/LV e_M/LV E_M/LV dv/dx e_dv/dx Metal f_Metal e_Metal dMet e_dMet E_dMet logJ0.1 e_logJ0.1 E_logJ0.1 f_logJ0.1 logJ0.5 e_logJ0.5 E_logJ0.5 f_logJ0.5 logD0.1 e_logD0.1 E_logD0.1 f_logD0.1 logD0.5 e_logD0.5 E_logD0.5 f_logD0.5 SimbadName
1 "Carina II" 114.1066 0.007 -57.9991 0.01 17.86 0.02 b 37.4 0.4 b -4.5 0.1 5400.0 500.0 500.0 8.69 0.75 91 8 0.34 0.07 170 9 14 c 477.2 1.2 1.2 235 3.4 0.8 1.2 "" 1e+06 400000.0 800000.0 369 161 309 0.0 0.3 -2.44 "" 0.09 0.22 0.07 0.1 17.9 0.5 0.6 "" 18.2 0.5 0.5 "" 16.9 0.3 0.3 "" 18.0 0.4 0.4 "" "NAME Car II Dwarf Galaxy"
2 "Carina III" 114.6298 0.006 -57.8997 0.008 17.22 0.1 "" 27.8 0.6 "" -2.4 0.2 780.0 130.0 160.0 3.75 1.0 30 9 0.55 0.18 150 14 4 "" 284.6 3.1 3.4 42 5.6 2.1 4.3 d "" "" "" "" "" "" "" "" -1.97 e "" "" "" "" 19.9 0.9 1.0 d 20.2 0.9 1.0 d 17.8 0.5 0.5 d 18.8 0.7 0.6 d "NAME Car III Dwarf Galaxy"
